FullQualifiedName,name,Maintainability,CBO,CYC_Classes,DAC,DIT,ILCOM,LCOM,LD,LEN,LOC,LOD_Class,MPC,NAM,NOC,NOM,RFC,TCC,WMC
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.FilterFactoriesTest.java.FilterFactoriesTest.NonFilterFactory,NonFilterFactory,0.18572603866721513,0,1,0,0,0,0,0.0,16,2,1.0,0,0,0,0,0,0.0,0
org.junit.tests.running.methods.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.TestMethodTest.java.TestMethodTest.SubWrong,SubWrong,0.18572603866721513,1,1,1,1,0,1,0.0,8,5,1.0,0,1,0,1,1,0.0,1
org.junit.tests.running.methods.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.TestMethodTest.java.TestMethodTest.SuperWrong,SuperWrong,0.18572603866721513,0,1,0,0,0,1,0.0,10,5,1.0,0,1,2,1,1,0.0,1
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.FilterFactoriesTest.java.FilterFactoriesTest,FilterFactoriesTest,0.18572603866721513,6,1,6,0,0,49,0.0,19,121,1.0,0,7,0,7,7,0.0,7
org.junit.tests.running.methods.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.TestMethodTest.java.TestMethodTest.EverythingWrong,EverythingWrong,0.18572603866721513,0,1,0,0,0,625,0.0,15,110,1.0,0,25,0,25,25,0.0,25
org.junit.tests.running.methods.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.TestMethodTest.java.TestMethodTest,TestMethodTest,0.18572603866721513,7,1,7,0,0,81,0.0,14,234,1.0,0,9,0,9,9,0.0,9
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.SpecificDataPointsSupplierTest.java.SpecificDataPointsSupplierTest.TestClassWithNamedDataPoints,TestClassWithNamedDataPoints,0.18572603866721513,0,1,0,0,0,16,0.0,28,34,1.0,0,8,0,4,4,0.0,4
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.SpecificDataPointsSupplierTest.java.SpecificDataPointsSupplierTest,SpecificDataPointsSupplierTest,0.18572603866721513,1,1,1,0,0,225,0.0,30,136,1.0,0,15,0,15,15,0.0,16
org.junit.internal.runners.Throwables.java.ClassRoadie.java.ClassRoadie,ClassRoadie,0.0683189359659948,3,7,3,0,2,15,1.0,11,69,0.8333333333333334,2,7,0,5,7,0.0,7
junit.textui.ResultPrinter.java.ResultPrinter,ResultPrinter,0.0683189359659948,0,1,0,0,2,252,2.0,13,124,0.7058823529411764,0,18,0,16,16,0.0,21
org.junit.tests.running.core.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.AllCoreTests.java.AllCoreTests,AllCoreTests,0.18572603866721513,3,1,3,0,0,0,0.0,12,8,1.0,0,0,0,0,0,0.0,0
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllTheoriesInternalTests.java.AllTheoriesInternalTests,AllTheoriesInternalTests,0.18572603866721513,3,1,3,0,0,0,0.0,24,8,1.0,0,0,0,0,0,0.0,0
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RunnerSpy.java.RunnerSpy,RunnerSpy,0.18572603866721513,0,1,0,0,1,14,0.0,9,32,1.0,0,5,0,4,4,0.0,4
org.junit.tests.running.core.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.JUnitCoreReturnsCorrectExitCodeTest.java.JUnitCoreReturnsCorrectExitCodeTest.Succeed,Succeed,0.18572603866721513,0,1,0,0,0,1,0.0,7,5,1.0,0,1,0,1,1,0.0,1
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.JUnitCoreTest.java.JUnitCoreTest,JUnitCoreTest,0.18572603866721513,0,1,0,0,0,1,0.0,13,11,1.0,0,1,0,1,1,0.0,1
org.junit.tests.running.core.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.JUnitCoreReturnsCorrectExitCodeTest.java.JUnitCoreReturnsCorrectExitCodeTest.Fail,Fail,0.18572603866721513,0,1,0,0,0,1,0.0,4,6,1.0,0,1,0,1,1,0.0,1
org.junit.tests.running.core.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.JUnitCoreReturnsCorrectExitCodeTest.java.JUnitCoreReturnsCorrectExitCodeTest,JUnitCoreReturnsCorrectExitCodeTest,0.18572603866721513,1,1,1,0,0,16,0.0,35,39,1.0,1,4,0,4,5,0.0,4
org.junit.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StackTracesTest.java.StackTracesTest,StackTracesTest,0.0683189359659948,13,1,13,0,2,269,1.0,15,440,0.7777777777777778,4,19,0,17,17,0.01818181818181818,20
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllMembersSupplierTest.java.AllMembersSupplierTest.HasDataPointsListFieldWithOverlyGenericTypes,HasDataPointsListFieldWithOverlyGenericTypes,0.18572603866721513,0,1,0,0,0,1,0.0,44,8,1.0,0,2,0,1,1,0.0,1
org.junit.internal.runners.Throwables.java.TestMethod.java.TestMethod,TestMethod,0.04908816673522555,2,7,2,0,2,24,1.0,10,58,0.8888888888888888,2,10,0,8,9,1.0,10
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RequestTest.java.RequestTest.BarTest,BarTest,0.18572603866721513,0,1,0,0,0,0,0.0,7,2,1.0,0,0,0,0,0,0.0,0
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RequestTest.java.RequestTest.FooTest,FooTest,0.18572603866721513,0,1,0,0,0,0,0.0,7,2,1.0,0,0,0,0,0,0.0,0
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RequestTest.java.RequestTest.FailingComputer,FailingComputer,0.18572603866721513,0,1,0,0,0,1,0.0,15,7,1.0,0,1,0,1,1,0.0,1
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllMembersSupplierTest.java.AllMembersSupplierTest.HasDataPointsListMethod,HasDataPointsListMethod,0.18572603866721513,0,1,0,0,0,4,0.0,23,10,1.0,0,2,0,2,2,0.0,2
org.junit.internal.runners.Throwables.java.FailedBefore.java.FailedBefore,FailedBefore,0.1366378719319896,1,7,1,0,0,0,0.0,12,9,0.0,0,1,0,0,0,0.0,0
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllMembersSupplierTest.java.AllMembersSupplierTest.HasDataPointsListField,HasDataPointsListField,0.18572603866721513,0,1,0,0,0,1,0.0,22,8,1.0,0,2,0,1,1,0.0,1
org.junit.tests.running.core.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SystemExitTest.java.SystemExitTest.Exit,Exit,0.18572603866721513,1,1,0,0,0,1,0.0,4,5,1.0,0,1,0,1,1,0.0,1
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RequestTest.java.RequestTest,RequestTest,0.1366378719319896,3,1,3,0,0,4,0.0,11,39,0.6666666666666667,0,2,0,2,2,0.0,2
org.junit.tests.running.core.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.SystemExitTest.java.SystemExitTest,SystemExitTest,0.11740710270122036,0,1,0,0,1,0,1.0,14,21,1.0,0,2,0,1,1,0.0,2
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllMembersSupplierTest.java.AllMembersSupplierTest.HasFailingDataPointsArrayMethod,HasFailingDataPointsArrayMethod,0.18572603866721513,0,1,0,0,0,1,0.0,31,9,1.0,0,1,0,1,1,0.0,1
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.FilterOptionIntegrationTest.java.FilterOptionIntegrationTest.DummyCategory1,DummyCategory1,0.18572603866721513,0,1,0,0,0,0,0.0,14,2,1.0,0,0,0,0,0,0.0,0
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.FilterOptionIntegrationTest.java.FilterOptionIntegrationTest.DummyCategory0,DummyCategory0,0.18572603866721513,0,1,0,0,0,0,0.0,14,2,1.0,0,0,0,0,0,0.0,0
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.FilterOptionIntegrationTest.java.FilterOptionIntegrationTest.DummyTestClass0TestMethod1,DummyTestClass0TestMethod1,0.18572603866721513,2,1,2,0,0,1,0.0,26,7,1.0,0,1,0,1,1,0.0,1
org.junit.tests.running.core.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.CommandLineTest.java.CommandLineTest.Count,Count,0.18572603866721513,1,3,0,0,0,1,0.0,5,6,1.0,0,1,0,1,1,0.0,1
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.FilterOptionIntegrationTest.java.FilterOptionIntegrationTest.DummyTestClass01,DummyTestClass01,0.18572603866721513,2,1,2,0,0,1,0.0,16,6,1.0,0,1,0,1,1,0.0,1
org.junit.runners.Throwables.java.ParentRunner.java.ParentRunner.ClassRuleCollector,ClassRuleCollector,0.0683189359659948,3,1,3,0,1,882,1.0,18,21,0.4193548387096774,0,32,0,30,30,0.06666666666666667,46
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.FilterOptionIntegrationTest.java.FilterOptionIntegrationTest.DummyTestClass1,DummyTestClass1,0.18572603866721513,1,1,1,0,0,1,0.0,15,6,1.0,0,1,0,1,1,0.0,1
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllMembersSupplierTest.java.AllMembersSupplierTest.HasDataPointsMethodWithNullValue,HasDataPointsMethodWithNullValue,0.18572603866721513,0,1,0,0,0,1,0.0,32,9,1.0,0,1,0,1,1,0.0,1
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.FilterOptionIntegrationTest.java.FilterOptionIntegrationTest.DummyTestClass0,DummyTestClass0,0.18572603866721513,1,1,1,0,0,1,0.0,15,6,1.0,0,1,0,1,1,0.0,1
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.FilterOptionIntegrationTest.java.FilterOptionIntegrationTest.DummyTestClass,DummyTestClass,0.18572603866721513,0,1,0,0,0,1,0.0,14,5,1.0,0,1,0,1,1,0.0,1
org.junit.tests.running.core.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.CommandLineTest.java.CommandLineTest.Example,Example,0.18572603866721513,1,3,0,0,0,1,0.0,7,6,1.0,0,1,0,1,1,0.0,1
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.JavadocTest.java.JavadocTest.FastOrSmokeTestSuite,FastOrSmokeTestSuite,0.18572603866721513,4,1,4,0,0,0,0.0,20,6,1.0,0,0,0,0,0,0.0,0
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllMembersSupplierTest.java.AllMembersSupplierTest.HasDataPointsFieldWithNullValue,HasDataPointsFieldWithNullValue,0.18572603866721513,0,1,0,0,0,0,0.0,31,7,1.0,0,1,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.JavadocTest.java.JavadocTest.SlowTestSuite,SlowTestSuite,0.18572603866721513,3,1,3,0,0,0,0.0,13,6,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.JavadocTest.java.JavadocTest.B,B,0.18572603866721513,2,1,2,0,0,1,0.0,1,6,1.0,0,1,0,1,1,0.0,1
org.junit.tests.running.core.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.WithAutoGeneratedDataPoints.java.CommandLineTest.java.CommandLineTest,CommandLineTest,0.04908816673522555,3,3,3,0,3,12,1.0,15,65,1.0,1,10,0,6,7,0.2,6
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllMembersSupplierTest.java.AllMembersSupplierTest.HasDataPointsWithObjectParameter,HasDataPointsWithObjectParameter,0.18572603866721513,0,1,0,0,0,1,0.0,32,8,1.0,0,2,0,1,1,0.0,1
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.JavadocTest.java.JavadocTest.A,A,0.18572603866721513,3,1,3,0,0,9,0.0,1,15,1.0,0,3,0,3,3,0.0,3
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.JavadocTest.java.JavadocTest.SmokeTests,SmokeTests,0.18572603866721513,0,1,0,0,0,0,0.0,10,1,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.JavadocTest.java.JavadocTest.SlowTests,SlowTests,0.18572603866721513,0,1,0,0,0,0,0.0,9,1,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.JavadocTest.java.JavadocTest.FastTests,FastTests,0.18572603866721513,0,1,0,0,0,0,0.0,9,1,1.0,0,0,0,0,0,0.0,0
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.FilterOptionIntegrationTest.java.FilterOptionIntegrationTest.TestListener,TestListener,0.11740710270122036,0,1,0,0,2,9,1.0,12,26,1.0,0,7,0,5,5,0.0,5
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.JavadocTest.java.JavadocTest,JavadocTest,0.1366378719319896,2,1,2,0,0,4,0.0,11,63,0.6666666666666667,0,2,0,2,2,0.0,2
org.junit.internal.runners.Throwables.java.ErrorReportingRunner.java.ErrorReportingRunner,ErrorReportingRunner,0.04908816673522555,1,1,1,0,1,22,1.0,20,78,1.0,1,8,0,6,7,1.0,14
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllMembersSupplierTest.java.AllMembersSupplierTest.HasDataPointMethodWithOverlyGeneralTypes,HasDataPointMethodWithOverlyGeneralTypes,0.18572603866721513,0,1,0,0,0,4,0.0,40,10,1.0,0,2,0,2,2,0.0,2
junit.textui.TestRunner.java.TestRunner,TestRunner,0.1366378719319896,1,1,1,0,2,199,0.25,10,194,625,2,19,0,15,16,0.01818181818181818,24
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllMembersSupplierTest.java.AllMembersSupplierTest.HasDataPointsArrayWithMatchingButInaccurateTypes,HasDataPointsArrayWithMatchingButInaccurateTypes,0.18572603866721513,0,1,0,0,0,1,0.0,48,8,1.0,0,2,0,1,1,0.0,1
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllMembersSupplierTest.java.AllMembersSupplierTest.HasDataPointsArrayField,HasDataPointsArrayField,0.18572603866721513,0,1,0,0,0,1,0.0,23,8,1.0,0,2,0,1,1,0.0,1
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.AllMembersSupplierTest.java.AllMembersSupplierTest,AllMembersSupplierTest,0.18572603866721513,10,1,10,0,0,121,0.0,22,187,1.0,0,11,0,11,11,0.0,12
org.junit.internal.requests.Throwables.java.SortingRequest.java.SortingRequest,SortingRequest,0.18572603866721513,0,1,0,0,0,1,0.0,14,16,1.0,0,1,0,1,1,0.0,1
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.MultiCategoryTest.java.MultiCategoryTest.InheritanceAllAnyTest,InheritanceAllAnyTest,0.18572603866721513,5,1,5,0,0,49,0.0,21,9,1.0,0,7,0,7,7,0.0,7
org.junit.internal.requests.Throwables.java.ClassRequest.java.ClassRequest.CustomSuiteMethodBuilder,CustomSuiteMethodBuilder,0.18572603866721513,1,3,0,0,0,1,0.0,24,10,1.0,0,1,0,1,1,0.0,2
org.junit.internal.requests.Throwables.java.ClassRequest.java.ClassRequest.CustomAllDefaultPossibilitiesBuilder,CustomAllDefaultPossibilitiesBuilder,0.18572603866721513,1,3,1,0,0,1,0.0,36,7,1.0,0,1,0,1,1,0.0,1
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.MultiCategoryTest.java.MultiCategoryTest.InheritanceAnyAllTest,InheritanceAnyAllTest,0.18572603866721513,5,1,5,0,0,49,0.0,21,9,1.0,0,7,0,7,7,0.0,7
org.junit.internal.requests.Throwables.java.ClassRequest.java.ClassRequest,ClassRequest,0.18572603866721513,1,3,1,0,1,0,0.0,12,60,1.0,0,4,0,1,1,0.0,3
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.MultiCategoryTest.java.MultiCategoryTest.InheritanceAllTest,InheritanceAllTest,0.18572603866721513,5,1,5,0,0,49,0.0,18,9,1.0,0,7,0,7,7,0.0,7
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.FilterOptionIntegrationTest.java.FilterOptionIntegrationTest,FilterOptionIntegrationTest,0.04908816673522555,8,1,8,0,2,32,1.0,27,172,1.0,2,11,0,8,9,0.2,8
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.MultiCategoryTest.java.MultiCategoryTest.InheritanceAnyTest,InheritanceAnyTest,0.18572603866721513,5,1,5,0,0,49,0.0,18,9,1.0,0,7,0,7,7,0.0,7
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.MultiCategoryTest.java.MultiCategoryTest.InheritanceAllAny,InheritanceAllAny,0.18572603866721513,4,1,4,0,0,0,0.0,17,5,1.0,0,0,0,0,0,0.0,0
org.junit.internal.requests.Throwables.java.FilterRequest.java.FilterRequest,FilterRequest,0.1366378719319896,0,1,0,0,0,1,0.0,13,37,0.5,0,1,0,1,1,0.0,1
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.MultiCategoryTest.java.MultiCategoryTest.InheritanceAnyAll,InheritanceAnyAll,0.18572603866721513,4,1,4,0,0,0,0.0,17,5,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.MultiCategoryTest.java.MultiCategoryTest.InheritanceAll,InheritanceAll,0.18572603866721513,4,1,4,0,0,0,0.0,14,5,1.0,0,0,0,0,0,0.0,0
org.junit.runner.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.AllRunnerTests.java.AllRunnerTests,AllRunnerTests,0.18572603866721513,5,1,5,0,0,0,0.0,14,10,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.MultiCategoryTest.java.MultiCategoryTest.InheritanceAny,InheritanceAny,0.18572603866721513,4,1,4,0,0,0,0.0,14,5,1.0,0,0,0,0,0,0.0,0
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.MultiCategoryTest.java.MultiCategoryTest.Q,Q,0.18572603866721513,2,1,2,1,0,0,0.0,1,1,1.0,0,0,0,0,0,0.0,0
org.junit.tests.experimental.theories.internal.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.StopwatchTest.java.RuleContainerTest.java.RuleContainerTest.ParameterizedAssertionErrorTest.java.ParameterizedAssertionErrorTest,ParameterizedAssertionErrorTest,0.18572603866721513,0,1,0,0,0,49,0.0,31,79,1.0,0,10,0,7,7,0.0,7
org.junit.experimental.categories.Throwables.java.MethodSorters.java.BlockJUnit4ClassRunnerWithParameters.java.MultiCategoryTest.java.MultiCategoryTest.W,W,0.18572603866721513,3,1,3,1,0,0,0.0,1,1,1.0,0,0,0,0,0,0.0,0
